name,nb_arg,nb_branch_star
debate_graph_star_14_arg_44_4752.apx,44,14
debate_graph_star_14_arg_44_4775.apx,44,14
debate_graph_star_14_arg_44_4810.apx,44,14
debate_graph_star_14_arg_44_5594.apx,44,14
debate_graph_star_14_arg_44_5611.apx,44,14
debate_graph_star_14_arg_44_5767.apx,44,14
debate_graph_star_14_arg_44_593.apx,44,14
debate_graph_star_14_arg_44_6274.apx,44,14
debate_graph_star_14_arg_44_6302.apx,44,14
debate_graph_star_14_arg_44_6392.apx,44,14
debate_graph_star_14_arg_44_6480.apx,44,14
debate_graph_star_14_arg_44_6976.apx,44,14
debate_graph_star_14_arg_44_7039.apx,44,14
debate_graph_star_14_arg_44_731.apx,44,14
debate_graph_star_14_arg_44_7539.apx,44,14
debate_graph_star_14_arg_44_774.apx,44,14
debate_graph_star_14_arg_44_7789.apx,44,14
debate_graph_star_14_arg_44_7798.apx,44,14
debate_graph_star_14_arg_44_7916.apx,44,14
debate_graph_star_14_arg_44_8316.apx,44,14
debate_graph_star_14_arg_44_845.apx,44,14
debate_graph_star_14_arg_44_8593.apx,44,14
debate_graph_star_14_arg_44_863.apx,44,14
debate_graph_star_14_arg_44_8673.apx,44,14
debate_graph_star_14_arg_44_8846.apx,44,14
debate_graph_star_14_arg_44_8922.apx,44,14
debate_graph_star_14_arg_44_9128.apx,44,14
debate_graph_star_14_arg_44_9213.apx,44,14
debate_graph_star_14_arg_44_9332.apx,44,14
debate_graph_star_14_arg_44_9414.apx,44,14
debate_graph_star_14_arg_44_9423.apx,44,14
debate_graph_star_14_arg_44_9452.apx,44,14
debate_graph_star_14_arg_44_950.apx,44,14
debate_graph_star_14_arg_44_9583.apx,44,14
debate_graph_star_14_arg_44_9606.apx,44,14
debate_graph_star_14_arg_45_1121.apx,45,14
debate_graph_star_14_arg_45_1196.apx,45,14
debate_graph_star_14_arg_45_1253.apx,45,14
debate_graph_star_14_arg_45_1269.apx,45,14
debate_graph_star_14_arg_45_1635.apx,45,14
debate_graph_star_14_arg_45_1936.apx,45,14
debate_graph_star_14_arg_45_1990.apx,45,14
debate_graph_star_14_arg_45_203.apx,45,14
debate_graph_star_14_arg_45_206.apx,45,14
debate_graph_star_14_arg_45_2069.apx,45,14
debate_graph_star_14_arg_45_2207.apx,45,14
debate_graph_star_14_arg_45_2313.apx,45,14
debate_graph_star_14_arg_45_2393.apx,45,14
debate_graph_star_14_arg_45_2514.apx,45,14
debate_graph_star_14_arg_45_2573.apx,45,14
debate_graph_star_14_arg_45_2768.apx,45,14
debate_graph_star_14_arg_45_2867.apx,45,14
debate_graph_star_14_arg_45_3011.apx,45,14
debate_graph_star_14_arg_45_3015.apx,45,14
debate_graph_star_14_arg_45_360.apx,45,14
debate_graph_star_14_arg_45_379.apx,45,14
debate_graph_star_14_arg_45_3880.apx,45,14
debate_graph_star_14_arg_45_3903.apx,45,14
debate_graph_star_14_arg_45_3919.apx,45,14
debate_graph_star_14_arg_45_422.apx,45,14
debate_graph_star_14_arg_45_4347.apx,45,14
debate_graph_star_14_arg_45_4377.apx,45,14
debate_graph_star_14_arg_45_4590.apx,45,14
debate_graph_star_14_arg_45_4676.apx,45,14
debate_graph_star_14_arg_45_4876.apx,45,14
debate_graph_star_14_arg_45_4983.apx,45,14
debate_graph_star_14_arg_45_4997.apx,45,14
debate_graph_star_14_arg_45_5118.apx,45,14
debate_graph_star_14_arg_45_5198.apx,45,14
debate_graph_star_14_arg_45_5338.apx,45,14
debate_graph_star_14_arg_45_5491.apx,45,14
debate_graph_star_14_arg_45_5612.apx,45,14
debate_graph_star_14_arg_45_5629.apx,45,14
debate_graph_star_14_arg_45_5740.apx,45,14
debate_graph_star_14_arg_45_5824.apx,45,14
debate_graph_star_14_arg_45_5854.apx,45,14
debate_graph_star_14_arg_45_5948.apx,45,14
debate_graph_star_14_arg_45_6209.apx,45,14
debate_graph_star_14_arg_45_6277.apx,45,14
debate_graph_star_14_arg_45_6551.apx,45,14
debate_graph_star_14_arg_45_6668.apx,45,14
debate_graph_star_14_arg_45_6817.apx,45,14
debate_graph_star_14_arg_45_6881.apx,45,14
debate_graph_star_14_arg_45_7021.apx,45,14
debate_graph_star_14_arg_45_7118.apx,45,14
debate_graph_star_14_arg_45_7528.apx,45,14
debate_graph_star_14_arg_45_762.apx,45,14
debate_graph_star_14_arg_45_7651.apx,45,14
debate_graph_star_14_arg_45_7885.apx,45,14
debate_graph_star_14_arg_45_7919.apx,45,14
debate_graph_star_14_arg_45_794.apx,45,14
debate_graph_star_14_arg_45_7985.apx,45,14
debate_graph_star_14_arg_45_7996.apx,45,14
debate_graph_star_14_arg_45_8138.apx,45,14
debate_graph_star_14_arg_45_8174.apx,45,14
debate_graph_star_14_arg_45_8248.apx,45,14
debate_graph_star_14_arg_45_8447.apx,45,14
debate_graph_star_14_arg_45_8823.apx,45,14
debate_graph_star_14_arg_45_932.apx,45,14
debate_graph_star_14_arg_45_9397.apx,45,14
debate_graph_star_14_arg_45_9479.apx,45,14
debate_graph_star_14_arg_45_9555.apx,45,14
debate_graph_star_14_arg_45_9654.apx,45,14
debate_graph_star_14_arg_45_9668.apx,45,14
debate_graph_star_14_arg_45_9832.apx,45,14
debate_graph_star_14_arg_45_9937.apx,45,14
debate_graph_star_14_arg_46_1020.apx,46,14
debate_graph_star_14_arg_46_1076.apx,46,14
debate_graph_star_14_arg_46_1089.apx,46,14
debate_graph_star_14_arg_46_1280.apx,46,14
debate_graph_star_14_arg_46_1641.apx,46,14
debate_graph_star_14_arg_46_1740.apx,46,14
debate_graph_star_14_arg_46_1916.apx,46,14
debate_graph_star_14_arg_46_1992.apx,46,14
debate_graph_star_14_arg_46_2540.apx,46,14
debate_graph_star_14_arg_46_309.apx,46,14
debate_graph_star_14_arg_46_313.apx,46,14
debate_graph_star_14_arg_46_332.apx,46,14
debate_graph_star_14_arg_46_338.apx,46,14
debate_graph_star_14_arg_46_370.apx,46,14
debate_graph_star_14_arg_46_3713.apx,46,14
debate_graph_star_14_arg_46_3770.apx,46,14
debate_graph_star_14_arg_46_435.apx,46,14
debate_graph_star_14_arg_46_4453.apx,46,14
debate_graph_star_14_arg_46_4488.apx,46,14
debate_graph_star_14_arg_46_4639.apx,46,14
debate_graph_star_14_arg_46_4961.apx,46,14
debate_graph_star_14_arg_46_5145.apx,46,14
debate_graph_star_14_arg_46_5213.apx,46,14
debate_graph_star_14_arg_46_536.apx,46,14
debate_graph_star_14_arg_46_5409.apx,46,14
debate_graph_star_14_arg_46_541.apx,46,14
debate_graph_star_14_arg_46_5748.apx,46,14
debate_graph_star_14_arg_46_5874.apx,46,14
debate_graph_star_14_arg_46_6027.apx,46,14
debate_graph_star_14_arg_46_609.apx,46,14
debate_graph_star_14_arg_46_6226.apx,46,14
debate_graph_star_14_arg_46_6465.apx,46,14
debate_graph_star_14_arg_46_6516.apx,46,14
debate_graph_star_14_arg_46_6523.apx,46,14
debate_graph_star_14_arg_46_6901.apx,46,14
debate_graph_star_14_arg_46_6954.apx,46,14
debate_graph_star_14_arg_46_714.apx,46,14
debate_graph_star_14_arg_46_7758.apx,46,14
debate_graph_star_14_arg_46_7759.apx,46,14
debate_graph_star_14_arg_46_8052.apx,46,14
debate_graph_star_14_arg_46_8060.apx,46,14
debate_graph_star_14_arg_46_8142.apx,46,14
debate_graph_star_14_arg_46_8275.apx,46,14
debate_graph_star_14_arg_46_8626.apx,46,14
debate_graph_star_14_arg_46_8872.apx,46,14
debate_graph_star_14_arg_46_8948.apx,46,14
debate_graph_star_14_arg_46_8978.apx,46,14
debate_graph_star_14_arg_46_9072.apx,46,14
debate_graph_star_14_arg_46_9088.apx,46,14
debate_graph_star_14_arg_46_9230.apx,46,14
debate_graph_star_14_arg_46_9278.apx,46,14
debate_graph_star_14_arg_46_9282.apx,46,14
debate_graph_star_14_arg_46_9334.apx,46,14
debate_graph_star_14_arg_46_9396.apx,46,14
debate_graph_star_14_arg_46_9546.apx,46,14
debate_graph_star_14_arg_46_9734.apx,46,14
debate_graph_star_14_arg_46_9854.apx,46,14
debate_graph_star_14_arg_47_1019.apx,47,14
debate_graph_star_14_arg_47_1231.apx,47,14
debate_graph_star_14_arg_47_1372.apx,47,14
debate_graph_star_14_arg_47_1595.apx,47,14
debate_graph_star_14_arg_47_1842.apx,47,14
debate_graph_star_14_arg_47_1973.apx,47,14
debate_graph_star_14_arg_47_2052.apx,47,14
debate_graph_star_14_arg_47_2063.apx,47,14
debate_graph_star_14_arg_47_2454.apx,47,14
debate_graph_star_14_arg_47_2669.apx,47,14
debate_graph_star_14_arg_47_268.apx,47,14
debate_graph_star_14_arg_47_2681.apx,47,14
debate_graph_star_14_arg_47_2688.apx,47,14
debate_graph_star_14_arg_47_2766.apx,47,14
debate_graph_star_14_arg_47_2846.apx,47,14
debate_graph_star_14_arg_47_3466.apx,47,14
debate_graph_star_14_arg_47_3623.apx,47,14
debate_graph_star_14_arg_47_3773.apx,47,14
debate_graph_star_14_arg_47_3924.apx,47,14
debate_graph_star_14_arg_47_4042.apx,47,14
debate_graph_star_14_arg_47_405.apx,47,14
debate_graph_star_14_arg_47_4169.apx,47,14
debate_graph_star_14_arg_47_4285.apx,47,14
debate_graph_star_14_arg_47_4357.apx,47,14
debate_graph_star_14_arg_47_448.apx,47,14
debate_graph_star_14_arg_47_4720.apx,47,14
debate_graph_star_14_arg_47_5139.apx,47,14
debate_graph_star_14_arg_47_573.apx,47,14
debate_graph_star_14_arg_47_5871.apx,47,14
debate_graph_star_14_arg_47_6033.apx,47,14
debate_graph_star_14_arg_47_6473.apx,47,14
debate_graph_star_14_arg_47_6993.apx,47,14
debate_graph_star_14_arg_47_7299.apx,47,14
debate_graph_star_14_arg_47_7326.apx,47,14
debate_graph_star_14_arg_47_7384.apx,47,14
debate_graph_star_14_arg_47_8360.apx,47,14
debate_graph_star_14_arg_47_8398.apx,47,14
debate_graph_star_14_arg_47_8640.apx,47,14
debate_graph_star_14_arg_47_8952.apx,47,14
debate_graph_star_14_arg_47_9053.apx,47,14
debate_graph_star_14_arg_47_9156.apx,47,14
debate_graph_star_14_arg_47_9410.apx,47,14
debate_graph_star_14_arg_47_9433.apx,47,14
debate_graph_star_14_arg_47_9648.apx,47,14
debate_graph_star_14_arg_47_9903.apx,47,14
debate_graph_star_14_arg_48_1091.apx,48,14
debate_graph_star_14_arg_48_1179.apx,48,14
debate_graph_star_14_arg_48_1667.apx,48,14
debate_graph_star_14_arg_48_2028.apx,48,14
debate_graph_star_14_arg_48_2106.apx,48,14
debate_graph_star_14_arg_48_2131.apx,48,14
debate_graph_star_14_arg_48_2338.apx,48,14
debate_graph_star_14_arg_48_2347.apx,48,14
debate_graph_star_14_arg_48_2412.apx,48,14
debate_graph_star_14_arg_48_2667.apx,48,14
debate_graph_star_14_arg_48_2723.apx,48,14
debate_graph_star_14_arg_48_2952.apx,48,14
debate_graph_star_14_arg_48_2961.apx,48,14
debate_graph_star_14_arg_48_297.apx,48,14
debate_graph_star_14_arg_48_3128.apx,48,14
debate_graph_star_14_arg_48_3179.apx,48,14
debate_graph_star_14_arg_48_3330.apx,48,14
debate_graph_star_14_arg_48_3420.apx,48,14
debate_graph_star_14_arg_48_4156.apx,48,14
debate_graph_star_14_arg_48_4510.apx,48,14
debate_graph_star_14_arg_48_4668.apx,48,14
debate_graph_star_14_arg_48_4853.apx,48,14
debate_graph_star_14_arg_48_51.apx,48,14
debate_graph_star_14_arg_48_5361.apx,48,14
debate_graph_star_14_arg_48_6186.apx,48,14
debate_graph_star_14_arg_48_6694.apx,48,14
debate_graph_star_14_arg_48_6877.apx,48,14
debate_graph_star_14_arg_48_7022.apx,48,14
debate_graph_star_14_arg_48_7042.apx,48,14
debate_graph_star_14_arg_48_7119.apx,48,14
debate_graph_star_14_arg_48_7305.apx,48,14
debate_graph_star_14_arg_48_7416.apx,48,14
debate_graph_star_14_arg_48_755.apx,48,14
debate_graph_star_14_arg_48_7765.apx,48,14
debate_graph_star_14_arg_48_7766.apx,48,14
debate_graph_star_14_arg_48_8019.apx,48,14
debate_graph_star_14_arg_48_8202.apx,48,14
debate_graph_star_14_arg_48_843.apx,48,14
debate_graph_star_14_arg_48_8543.apx,48,14
debate_graph_star_14_arg_48_9103.apx,48,14
debate_graph_star_14_arg_48_9163.apx,48,14
debate_graph_star_14_arg_48_9263.apx,48,14
debate_graph_star_14_arg_48_9303.apx,48,14
debate_graph_star_14_arg_48_9456.apx,48,14
debate_graph_star_14_arg_48_9481.apx,48,14
debate_graph_star_14_arg_48_9629.apx,48,14
debate_graph_star_14_arg_48_9751.apx,48,14
debate_graph_star_14_arg_48_9821.apx,48,14
debate_graph_star_14_arg_49_1403.apx,49,14
debate_graph_star_14_arg_49_168.apx,49,14
debate_graph_star_14_arg_49_1804.apx,49,14
debate_graph_star_14_arg_49_2077.apx,49,14
debate_graph_star_14_arg_49_2212.apx,49,14
debate_graph_star_14_arg_49_2796.apx,49,14
debate_graph_star_14_arg_49_3007.apx,49,14
debate_graph_star_14_arg_49_3114.apx,49,14
debate_graph_star_14_arg_49_3507.apx,49,14
debate_graph_star_14_arg_49_3551.apx,49,14
debate_graph_star_14_arg_49_3576.apx,49,14
debate_graph_star_14_arg_49_3851.apx,49,14
debate_graph_star_14_arg_49_4238.apx,49,14
debate_graph_star_14_arg_49_4337.apx,49,14
debate_graph_star_14_arg_49_4355.apx,49,14
debate_graph_star_14_arg_49_4443.apx,49,14
debate_graph_star_14_arg_49_4645.apx,49,14
debate_graph_star_14_arg_49_4702.apx,49,14
debate_graph_star_14_arg_49_5156.apx,49,14
debate_graph_star_14_arg_49_5832.apx,49,14
debate_graph_star_14_arg_49_5905.apx,49,14
debate_graph_star_14_arg_49_6046.apx,49,14
debate_graph_star_14_arg_49_6176.apx,49,14
debate_graph_star_14_arg_49_6501.apx,49,14
debate_graph_star_14_arg_49_675.apx,49,14
debate_graph_star_14_arg_49_6777.apx,49,14
debate_graph_star_14_arg_49_7123.apx,49,14
debate_graph_star_14_arg_49_7564.apx,49,14
debate_graph_star_14_arg_49_7751.apx,49,14
debate_graph_star_14_arg_49_7882.apx,49,14
debate_graph_star_14_arg_49_8419.apx,49,14
debate_graph_star_14_arg_49_8680.apx,49,14
debate_graph_star_14_arg_49_9199.apx,49,14
debate_graph_star_14_arg_49_9691.apx,49,14
debate_graph_star_14_arg_50_1079.apx,50,14
debate_graph_star_14_arg_50_1539.apx,50,14
debate_graph_star_14_arg_50_1683.apx,50,14
debate_graph_star_14_arg_50_1830.apx,50,14
debate_graph_star_14_arg_50_1881.apx,50,14
debate_graph_star_14_arg_50_198.apx,50,14
debate_graph_star_14_arg_50_1998.apx,50,14
debate_graph_star_14_arg_50_2024.apx,50,14
debate_graph_star_14_arg_50_2090.apx,50,14
debate_graph_star_14_arg_50_2137.apx,50,14
debate_graph_star_14_arg_50_2403.apx,50,14
debate_graph_star_14_arg_50_2649.apx,50,14
debate_graph_star_14_arg_50_3101.apx,50,14
debate_graph_star_14_arg_50_3361.apx,50,14
debate_graph_star_14_arg_50_4120.apx,50,14
debate_graph_star_14_arg_50_453.apx,50,14
debate_graph_star_14_arg_50_5082.apx,50,14
debate_graph_star_14_arg_50_6064.apx,50,14
debate_graph_star_14_arg_50_6455.apx,50,14
debate_graph_star_14_arg_50_6863.apx,50,14
debate_graph_star_14_arg_50_6872.apx,50,14
debate_graph_star_14_arg_50_708.apx,50,14
debate_graph_star_14_arg_50_7374.apx,50,14
debate_graph_star_14_arg_50_7627.apx,50,14
debate_graph_star_14_arg_50_764.apx,50,14
debate_graph_star_14_arg_50_7699.apx,50,14
debate_graph_star_14_arg_50_7917.apx,50,14
debate_graph_star_14_arg_50_8108.apx,50,14
debate_graph_star_14_arg_50_8113.apx,50,14
debate_graph_star_14_arg_50_8411.apx,50,14
debate_graph_star_14_arg_50_9377.apx,50,14
debate_graph_star_14_arg_51_1059.apx,51,14
debate_graph_star_14_arg_51_1167.apx,51,14
debate_graph_star_14_arg_51_1676.apx,51,14
debate_graph_star_14_arg_51_273.apx,51,14
debate_graph_star_14_arg_51_3478.apx,51,14
debate_graph_star_14_arg_51_3579.apx,51,14
debate_graph_star_14_arg_51_3949.apx,51,14
debate_graph_star_14_arg_51_4021.apx,51,14
debate_graph_star_14_arg_51_4215.apx,51,14
debate_graph_star_14_arg_51_4523.apx,51,14
debate_graph_star_14_arg_51_4577.apx,51,14
debate_graph_star_14_arg_51_5203.apx,51,14
debate_graph_star_14_arg_51_537.apx,51,14
debate_graph_star_14_arg_51_548.apx,51,14
debate_graph_star_14_arg_51_5647.apx,51,14
debate_graph_star_14_arg_51_5773.apx,51,14
debate_graph_star_14_arg_51_6728.apx,51,14
debate_graph_star_14_arg_51_6821.apx,51,14
debate_graph_star_14_arg_51_7218.apx,51,14
debate_graph_star_14_arg_51_7442.apx,51,14
debate_graph_star_14_arg_51_8128.apx,51,14
debate_graph_star_14_arg_51_8294.apx,51,14
debate_graph_star_14_arg_51_9117.apx,51,14
debate_graph_star_14_arg_51_9916.apx,51,14
debate_graph_star_14_arg_52_1510.apx,52,14
debate_graph_star_14_arg_52_2309.apx,52,14
debate_graph_star_14_arg_52_2394.apx,52,14
debate_graph_star_14_arg_52_2627.apx,52,14
debate_graph_star_14_arg_52_2682.apx,52,14
debate_graph_star_14_arg_52_2709.apx,52,14
debate_graph_star_14_arg_52_2797.apx,52,14
debate_graph_star_14_arg_52_3018.apx,52,14
debate_graph_star_14_arg_52_3259.apx,52,14
debate_graph_star_14_arg_52_421.apx,52,14
debate_graph_star_14_arg_52_4458.apx,52,14
debate_graph_star_14_arg_52_5719.apx,52,14
debate_graph_star_14_arg_52_6794.apx,52,14
debate_graph_star_14_arg_52_7058.apx,52,14
debate_graph_star_14_arg_52_7180.apx,52,14
debate_graph_star_14_arg_52_7456.apx,52,14
debate_graph_star_14_arg_52_9077.apx,52,14
debate_graph_star_14_arg_52_9133.apx,52,14
debate_graph_star_14_arg_52_9191.apx,52,14
debate_graph_star_14_arg_52_9473.apx,52,14
debate_graph_star_14_arg_52_9844.apx,52,14
debate_graph_star_14_arg_53_112.apx,53,14
debate_graph_star_14_arg_53_1306.apx,53,14
debate_graph_star_14_arg_53_1370.apx,53,14
debate_graph_star_14_arg_53_2850.apx,53,14
debate_graph_star_14_arg_53_3709.apx,53,14
debate_graph_star_14_arg_53_4131.apx,53,14
debate_graph_star_14_arg_53_5136.apx,53,14
debate_graph_star_14_arg_53_6411.apx,53,14
debate_graph_star_14_arg_53_6731.apx,53,14
debate_graph_star_14_arg_53_6744.apx,53,14
debate_graph_star_14_arg_53_689.apx,53,14
debate_graph_star_14_arg_53_7314.apx,53,14
debate_graph_star_14_arg_53_8259.apx,53,14
debate_graph_star_14_arg_53_9461.apx,53,14
debate_graph_star_14_arg_53_947.apx,53,14
debate_graph_star_14_arg_53_9666.apx,53,14
debate_graph_star_14_arg_54_1488.apx,54,14
debate_graph_star_14_arg_54_2431.apx,54,14
debate_graph_star_14_arg_54_4106.apx,54,14
debate_graph_star_14_arg_54_8794.apx,54,14
debate_graph_star_14_arg_55_1825.apx,55,14
debate_graph_star_14_arg_55_2237.apx,55,14
debate_graph_star_14_arg_55_2643.apx,55,14
debate_graph_star_14_arg_55_2783.apx,55,14
debate_graph_star_14_arg_55_811.apx,55,14
debate_graph_star_14_arg_55_8824.apx,55,14
debate_graph_star_14_arg_55_9314.apx,55,14
debate_graph_star_14_arg_55_9524.apx,55,14
debate_graph_star_14_arg_56_2355.apx,56,14
debate_graph_star_14_arg_56_3191.apx,56,14
debate_graph_star_14_arg_56_3358.apx,56,14
debate_graph_star_14_arg_56_561.apx,56,14
debate_graph_star_14_arg_56_7633.apx,56,14
debate_graph_star_14_arg_56_9497.apx,56,14
debate_graph_star_14_arg_57_6238.apx,57,14
debate_graph_star_14_arg_57_6711.apx,57,14
debate_graph_star_14_arg_57_6724.apx,57,14
debate_graph_star_14_arg_57_7016.apx,57,14
debate_graph_star_14_arg_57_8246.apx,57,14
debate_graph_star_14_arg_58_6446.apx,58,14
debate_graph_star_14_arg_59_506.apx,59,14
debate_graph_star_15_arg_28_9041.apx,28,15
debate_graph_star_15_arg_32_5477.apx,32,15
debate_graph_star_15_arg_32_5701.apx,32,15
debate_graph_star_15_arg_32_7397.apx,32,15
debate_graph_star_15_arg_32_8308.apx,32,15
debate_graph_star_15_arg_33_5100.apx,33,15
debate_graph_star_15_arg_33_5404.apx,33,15
debate_graph_star_15_arg_34_296.apx,34,15
debate_graph_star_15_arg_34_436.apx,34,15
debate_graph_star_15_arg_34_4378.apx,34,15
debate_graph_star_15_arg_34_4887.apx,34,15
debate_graph_star_15_arg_34_6795.apx,34,15
debate_graph_star_15_arg_34_7883.apx,34,15
debate_graph_star_15_arg_34_8941.apx,34,15
debate_graph_star_15_arg_35_1134.apx,35,15
debate_graph_star_15_arg_35_2197.apx,35,15
debate_graph_star_15_arg_35_383.apx,35,15
debate_graph_star_15_arg_35_4654.apx,35,15
debate_graph_star_15_arg_35_5162.apx,35,15
debate_graph_star_15_arg_35_6215.apx,35,15
debate_graph_star_15_arg_35_6266.apx,35,15
debate_graph_star_15_arg_35_7474.apx,35,15
debate_graph_star_15_arg_35_8084.apx,35,15
debate_graph_star_15_arg_36_1011.apx,36,15
debate_graph_star_15_arg_36_1072.apx,36,15
debate_graph_star_15_arg_36_1212.apx,36,15
debate_graph_star_15_arg_36_1706.apx,36,15
debate_graph_star_15_arg_36_6175.apx,36,15
debate_graph_star_15_arg_36_7793.apx,36,15
debate_graph_star_15_arg_36_8026.apx,36,15
debate_graph_star_15_arg_36_9448.apx,36,15
debate_graph_star_15_arg_36_9771.apx,36,15
debate_graph_star_15_arg_37_1004.apx,37,15
debate_graph_star_15_arg_37_1221.apx,37,15
debate_graph_star_15_arg_37_159.apx,37,15
debate_graph_star_15_arg_37_1940.apx,37,15
debate_graph_star_15_arg_37_2262.apx,37,15
debate_graph_star_15_arg_37_2448.apx,37,15
debate_graph_star_15_arg_37_2916.apx,37,15
debate_graph_star_15_arg_37_3066.apx,37,15
debate_graph_star_15_arg_37_3639.apx,37,15
debate_graph_star_15_arg_37_4303.apx,37,15
debate_graph_star_15_arg_37_4358.apx,37,15
debate_graph_star_15_arg_37_4743.apx,37,15
debate_graph_star_15_arg_37_48.apx,37,15
debate_graph_star_15_arg_37_5161.apx,37,15
debate_graph_star_15_arg_37_6313.apx,37,15
debate_graph_star_15_arg_37_6926.apx,37,15
debate_graph_star_15_arg_37_7829.apx,37,15
debate_graph_star_15_arg_37_7992.apx,37,15
debate_graph_star_15_arg_37_8486.apx,37,15
debate_graph_star_15_arg_37_8772.apx,37,15
debate_graph_star_15_arg_37_9311.apx,37,15
debate_graph_star_15_arg_37_9516.apx,37,15
debate_graph_star_15_arg_37_9971.apx,37,15
debate_graph_star_15_arg_38_2176.apx,38,15
debate_graph_star_15_arg_38_2381.apx,38,15
debate_graph_star_15_arg_38_2467.apx,38,15
debate_graph_star_15_arg_38_2893.apx,38,15
debate_graph_star_15_arg_38_3245.apx,38,15
debate_graph_star_15_arg_38_3438.apx,38,15
debate_graph_star_15_arg_38_3614.apx,38,15
debate_graph_star_15_arg_38_4401.apx,38,15
debate_graph_star_15_arg_38_4990.apx,38,15
debate_graph_star_15_arg_38_5101.apx,38,15
debate_graph_star_15_arg_38_6460.apx,38,15
debate_graph_star_15_arg_38_6608.apx,38,15
debate_graph_star_15_arg_38_6664.apx,38,15
debate_graph_star_15_arg_38_6891.apx,38,15
debate_graph_star_15_arg_38_6994.apx,38,15
debate_graph_star_15_arg_38_7756.apx,38,15
debate_graph_star_15_arg_38_8098.apx,38,15
debate_graph_star_15_arg_38_8118.apx,38,15
debate_graph_star_15_arg_38_8507.apx,38,15
debate_graph_star_15_arg_38_859.apx,38,15
debate_graph_star_15_arg_38_911.apx,38,15
debate_graph_star_15_arg_38_9309.apx,38,15
debate_graph_star_15_arg_38_968.apx,38,15
debate_graph_star_15_arg_39_1282.apx,39,15
debate_graph_star_15_arg_39_1613.apx,39,15
debate_graph_star_15_arg_39_18.apx,39,15
debate_graph_star_15_arg_39_1959.apx,39,15
debate_graph_star_15_arg_39_2172.apx,39,15
debate_graph_star_15_arg_39_2233.apx,39,15
debate_graph_star_15_arg_39_259.apx,39,15
debate_graph_star_15_arg_39_267.apx,39,15
debate_graph_star_15_arg_39_3219.apx,39,15
debate_graph_star_15_arg_39_3272.apx,39,15
debate_graph_star_15_arg_39_3371.apx,39,15
debate_graph_star_15_arg_39_3405.apx,39,15
debate_graph_star_15_arg_39_3437.apx,39,15
debate_graph_star_15_arg_39_3451.apx,39,15
debate_graph_star_15_arg_39_4315.apx,39,15
debate_graph_star_15_arg_39_4610.apx,39,15
debate_graph_star_15_arg_39_4690.apx,39,15
debate_graph_star_15_arg_39_4776.apx,39,15
debate_graph_star_15_arg_39_5513.apx,39,15
debate_graph_star_15_arg_39_5570.apx,39,15
debate_graph_star_15_arg_39_5954.apx,39,15
debate_graph_star_15_arg_39_6166.apx,39,15
debate_graph_star_15_arg_39_6641.apx,39,15
debate_graph_star_15_arg_39_6693.apx,39,15
debate_graph_star_15_arg_39_7279.apx,39,15
debate_graph_star_15_arg_39_7607.apx,39,15
debate_graph_star_15_arg_39_7755.apx,39,15
debate_graph_star_15_arg_39_7800.apx,39,15
debate_graph_star_15_arg_39_828.apx,39,15
debate_graph_star_15_arg_39_8429.apx,39,15
debate_graph_star_15_arg_39_8596.apx,39,15
debate_graph_star_15_arg_39_8757.apx,39,15
debate_graph_star_15_arg_39_9466.apx,39,15
debate_graph_star_15_arg_39_9561.apx,39,15
debate_graph_star_15_arg_40_1242.apx,40,15
debate_graph_star_15_arg_40_1519.apx,40,15
debate_graph_star_15_arg_40_1614.apx,40,15
debate_graph_star_15_arg_40_1859.apx,40,15
debate_graph_star_15_arg_40_1904.apx,40,15
debate_graph_star_15_arg_40_1958.apx,40,15
debate_graph_star_15_arg_40_2406.apx,40,15
debate_graph_star_15_arg_40_2616.apx,40,15
debate_graph_star_15_arg_40_263.apx,40,15
debate_graph_star_15_arg_40_2763.apx,40,15
debate_graph_star_15_arg_40_3200.apx,40,15
debate_graph_star_15_arg_40_3264.apx,40,15
debate_graph_star_15_arg_40_3270.apx,40,15
debate_graph_star_15_arg_40_3303.apx,40,15
debate_graph_star_15_arg_40_3512.apx,40,15
debate_graph_star_15_arg_40_3542.apx,40,15
debate_graph_star_15_arg_40_3831.apx,40,15
debate_graph_star_15_arg_40_4364.apx,40,15
debate_graph_star_15_arg_40_455.apx,40,15
debate_graph_star_15_arg_40_4976.apx,40,15
debate_graph_star_15_arg_40_5392.apx,40,15
debate_graph_star_15_arg_40_5569.apx,40,15
debate_graph_star_15_arg_40_5653.apx,40,15
debate_graph_star_15_arg_40_5699.apx,40,15
debate_graph_star_15_arg_40_6017.apx,40,15
debate_graph_star_15_arg_40_6087.apx,40,15
debate_graph_star_15_arg_40_6398.apx,40,15
debate_graph_star_15_arg_40_6428.apx,40,15
debate_graph_star_15_arg_40_6503.apx,40,15
debate_graph_star_15_arg_40_6648.apx,40,15
debate_graph_star_15_arg_40_6771.apx,40,15
debate_graph_star_15_arg_40_6883.apx,40,15
debate_graph_star_15_arg_40_7348.apx,40,15
debate_graph_star_15_arg_40_8240.apx,40,15
debate_graph_star_15_arg_40_8261.apx,40,15
debate_graph_star_15_arg_40_8479.apx,40,15
debate_graph_star_15_arg_40_8512.apx,40,15
debate_graph_star_15_arg_40_8658.apx,40,15
debate_graph_star_15_arg_41_1378.apx,41,15
debate_graph_star_15_arg_41_1395.apx,41,15
debate_graph_star_15_arg_41_1918.apx,41,15
debate_graph_star_15_arg_41_2184.apx,41,15
